license,startup,phd_age,researcher_interaction,firm_cash,firm_in-kind,firm_interaction,number_of_firms,research_capacity,university_faculty,university_operations,reputation_ranking,faculty_awards,research_ranking,invention_disclosures,tto_experience,tto_staff,funding,length,distance,commercialization,staff,mid-level,full_professor,distinguished,male,female,micro,small,medium,large,university,creator,cit,mm,eet,photonics,earliest,mid-stage,latest,new_school,rising_star,laggard,old_school,firm_total,proj_funding,monthly,lt15,gte15,inventions_staff,research_faculty,in-kind_ratio
0,0,25,1,44887,5233,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,66911,5,1108,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,50120,117031,9752.583333,0,1,6.413043478,145625.1613,0.078208366
0,0,,1,16667,49150,0,1,231197000,552,11621,16,7.9,14,50,16,5.7,62843,15,63,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,65817,128660,6771.578947,1,0,8.771929825,418835.1449,0.782107792
0,0,6,1,15248,0,1,2,154062000,1598,11470,3,4.2,6,113,22,3.3,65157,19,295,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,15248,80405,8040.5,1,0,34.24242424,96409.26158,0
0,0,14,2,47581,24534,1,2,231197000,552,11621,16,7.9,14,50,16,5.7,60996,19,468,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,72115,133111,7005.842105,1,0,8.771929825,418835.1449,0.402223097
0,0,,2,42467,24755,1,3,231197000,552,11621,16,7.9,14,50,16,5.7,63303,16,244,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,67222,130525,18646.42857,1,0,8.771929825,418835.1449,0.391055716
0,0,16,1,20911,290155,1,1,225719000,1550,10654,4,4.3,10,59,16,9.2,55848,13,132,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,311066,366914,17472.09524,0,1,6.413043478,145625.1613,5.195441198
0,0,,2,54993,36961,0,3,29260000,941,10951,9,5.8,4,63,8,7.9,54230,7,186,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,91954,146184,6644.727273,1,0,7.974683544,31094.58023,0.681560022
0,0,22,0,28295,14957,1,3,231197000,552,11621,16,7.9,14,50,16,5.7,43182,12,14,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,43252,86434,2274.578947,0,1,8.771929825,418835.1449,0.346371173
0,0,,2,34395,95545,2,1,80498000,1573,10555,11,3,1,110,18,4.4,66808,16,1637,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,129940,196748,21860.88889,1,0,25,51174.82517,1.430143097
0,0,,1,21316,0,2,2,52352000,931,8847,12,7.2,16,57,25,5.6,56930,13,978,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,21316,78246,2898,1,0,10.17857143,56232.00859,0
0,0,,3,66034,14605,0,2,225719000,1550,10654,4,4.3,10,59,16,9.2,62245,16,463,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,80639,142884,11907,1,0,6.413043478,145625.1613,0.23463732
0,0,5,1,11569,39652,3,2,423384000,1778,13152,10,6.6,15,63,21,7.6,52968,38,728,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,51221,104189,4529.956522,1,0,8.289473684,238123.7345,0.74860293
0,0,11,1,55571,37311,2,3,29260000,941,10951,9,5.8,4,63,8,7.9,55656,7,140,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,92882,148538,6751.727273,1,0,7.974683544,31094.58023,0.670385942
0,0,13,2,66231,74536,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,55133,19,858,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,140767,195900,9795,1,0,5.106382979,291400.385,1.351930786
0,0,,2,65601,44090,2,2,154062000,1598,11470,3,4.2,6,113,22,3.3,64690,30,1091,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,109691,174381,9177.947368,1,0,34.24242424,96409.26158,0.681558201
0,0,7,0,0,90344,3,3,302765000,1039,10798,7,1.6,2,48,23,9.4,59022,29,948,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,90344,149366,7468.3,1,0,5.106382979,291400.385,1.530683474
0,0,11,1,0,79278,0,1,141384000,908,11225,14,2.8,8,63,23,8.8,56764,22,938,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,79278,136042,5441.68,1,0,7.159090909,155709.2511,1.396624621
0,0,12,0,0,48335,2,3,29260000,941,10951,9,5.8,4,63,8,7.9,60084,29,1137,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,48335,108419,6377.588235,1,0,7.974683544,31094.58023,0.804457093
0,0,3,1,11901,43928,1,3,58692000,1057,8915,15,8.8,11,10,12,0.2,58680,15,472,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,55829,114509,4241.074074,1,0,50,55526.9631,0.74860259
0,0,,1,0,52936,3,1,231197000,552,11621,16,7.9,14,50,16,5.7,35095,36,171,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,52936,88031,1956.244444,1,0,8.771929825,418835.1449,1.508363015
0,0,1,1,33301,15176,1,3,154062000,1598,11470,3,4.2,6,113,22,3.3,64682,36,568,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,48477,113159,7543.933333,1,0,34.24242424,96409.26158,0.23462478
0,0,,1,10092,90348,2,1,225719000,1550,10654,4,4.3,10,59,16,9.2,64690,25,816,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,100440,165130,8691.052632,1,0,6.413043478,145625.1613,1.396630082
0,0,2,1,30094,42361,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,66516,19,758,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,72455,138971,15441.22222,1,0,8.771929825,418835.1449,0.636854291
0,0,25,2,62047,97076,0,2,141384000,908,11225,14,2.8,8,63,23,8.8,61186,3,571,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,159123,220309,12959.35294,0,1,7.159090909,155709.2511,1.586572092
0,0,17,1,15941,10148,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,56764,11,361,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,26089,82853,3314.12,0,1,5.106382979,291400.385,0.17877528
0,0,22,2,7749,13874,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,35478,19,379,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,21623,57101,1359.547619,0,1,5.106382979,291400.385,0.391059248
0,0,13,0,119086,76757,3,3,302765000,1039,10798,7,1.6,2,48,23,9.4,50888,10,892,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,195843,246731,49346.2,1,0,5.106382979,291400.385,1.508351674
0,0,3,2,10470,51739,1,2,154062000,1598,11470,3,4.2,6,113,22,3.3,67112,19,1061,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,62209,129321,8621.4,1,0,34.24242424,96409.26158,0.770935153
0,0,15,1,22839,25216,2,3,141384000,908,11225,14,2.8,8,63,23,8.8,60996,10,853,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,48055,109051,5739.526316,0,1,7.159090909,155709.2511,0.413404158
0,0,9,2,48485,88811,2,1,302765000,1039,10798,7,1.6,2,48,23,9.4,59765,8,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,137296,197061,10371.63158,1,0,5.106382979,291400.385,1.486003514
0,0,25,0,28352,25381,1,1,141384000,908,11225,14,2.8,8,63,23,8.8,64904,34,497,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,53733,118637,9125.923077,0,1,7.159090909,155709.2511,0.391054481
0,0,4,1,86529,4472,0,1,141384000,908,11225,14,2.8,8,63,23,8.8,57179,11,259,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,91001,148180,21168.57143,1,0,7.159090909,155709.2511,0.078210532
0,0,22,1,9516,0,3,1,154062000,1598,11470,3,4.2,6,113,22,3.3,60996,4,410,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,9516,70512,3711.157895,0,1,34.24242424,96409.26158,0
0,0,10,0,5634,42078,1,3,231197000,552,11621,16,7.9,14,50,16,5.7,51590,30,665,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,47712,99302,3310.066667,1,0,8.771929825,418835.1449,0.815623183
0,0,19,2,85134,324970,0,4,225719000,1550,10654,4,4.3,10,59,16,9.2,54569,19,234,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,410104,464673,16023.2069,0,1,6.413043478,145625.1613,5.955212667
0,0,,2,21243,23666,0,2,225719000,1550,10654,4,4.3,10,59,16,9.2,37824,3,1964,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,44909,82733,27577.66667,1,0,6.413043478,145625.1613,0.625687394
0,0,,1,0,25495,0,4,225719000,1550,10654,4,4.3,10,59,16,9.2,67112,25,55,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,25495,92607,6173.8,1,0,6.413043478,145625.1613,0.379887353
0,0,4,0,8534,12693,0,2,154062000,1598,11470,3,4.2,6,113,22,3.3,42076,25,184,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,21227,63303,1758.416667,1,0,34.24242424,96409.26158,0.30166841
0,0,15,1,0,34236,1,1,37237000,691,10281,5,5.2,9,27,14,13.4,44409,22,1209,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,34236,78645,2184.583333,0,1,2.014925373,53888.56729,0.770924813
0,0,,1,13284,38053,1,1,231197000,552,11621,16,7.9,14,50,16,5.7,56764,21,389,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,51337,108101,4324.04,1,0,8.771929825,418835.1449,0.670372067
0,0,21,1,42380,27863,1,2,29260000,941,10951,9,5.8,4,63,8,7.9,44532,31,250,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,70243,114775,38258.33333,0,1,7.974683544,31094.58023,0.625684901
0,0,6,2,19132,18750,0,1,58692000,1057,8915,15,8.8,11,10,12,0.2,64543,10,21,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,37882,102425,9311.363636,1,0,50,55526.9631,0.290504005
0,0,8,1,0,18697,1,3,423384000,1778,13152,10,6.6,15,63,21,7.6,59765,31,2158,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,18697,78462,4129.578947,1,0,8.289473684,238123.7345,0.312841964
0,0,19,1,34213,54201,1,2,154062000,1598,11470,3,4.2,6,113,22,3.3,66453,19,207,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,88414,154867,15486.7,0,1,34.24242424,96409.26158,0.815629091
0,0,1,1,0,98301,2,3,58692000,1057,8915,15,8.8,11,10,12,0.2,62843,21,319,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,98301,161144,8481.263158,1,0,50,55526.9631,1.564231498
0,0,7,1,9649,220367,4,2,423384000,1778,13152,10,6.6,15,63,21,7.6,68722,11,164,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,230016,298738,29873.8,1,0,8.289473684,238123.7345,3.206644161
0,0,10,1,12517,22066,2,2,29260000,941,10951,9,5.8,4,63,8,7.9,61718,21,224,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,34583,96301,12037.625,1,0,7.974683544,31094.58023,0.357529408
0,0,7,3,50353,37171,0,1,225719000,1550,10654,4,4.3,10,59,16,9.2,49654,10,701,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,87524,137178,4034.647059,1,0,6.413043478,145625.1613,0.748600314
0,0,8,1,14603,8890,2,3,225719000,1550,10654,4,4.3,10,59,16,9.2,46802,25,409,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,23493,70295,17573.75,1,0,6.413043478,145625.1613,0.189949148
0,0,21,0,16504,11124,0,3,231197000,552,11621,16,7.9,14,50,16,5.7,62228,26,42,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,27628,89856,4729.263158,0,1,8.771929825,418835.1449,0.178761972
0,0,,2,20886,20567,0,1,154062000,1598,11470,3,4.2,6,113,22,3.3,55781,5,1694,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,41453,97234,4861.7,1,0,34.24242424,96409.26158,0.368709776
0,0,6,2,26568,19661,3,2,231197000,552,11621,16,7.9,14,50,16,5.7,56764,31,1161,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,46229,102993,4119.72,1,0,8.771929825,418835.1449,0.346363893
0,0,,1,21254,86889,1,3,378428000,1772,9102,18,2.9,5,127,7,2.7,56764,10,1621,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,108143,164907,6596.28,1,0,47.03703704,213559.8194,1.530706081
0,0,28,1,16439,41206,3,2,225719000,1550,10654,4,4.3,10,59,16,9.2,58540,11,46,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,57645,116185,16597.85714,0,1,6.413043478,145625.1613,0.703894773
0,0,,0,9551,46016,1,1,423384000,1778,13152,10,6.6,15,63,21,7.6,55656,26,12,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,55567,111223,5055.590909,1,0,8.289473684,238123.7345,0.826793158
0,0,21,1,23839,13768,2,2,220939000,1178,11504,13,9.9,18,47,10,11.7,49291,14,1617,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,37607,86898,2803.16129,0,1,4.017094017,187554.3294,0.279320769
0,0,5,1,23839,123364,2,2,302765000,1039,10798,7,1.6,2,48,23,9.4,49291,22,453,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,147203,196494,6338.516129,1,0,5.106382979,291400.385,2.502769268
0,0,7,0,14129,175637,2,2,378428000,1772,9102,18,2.9,5,127,7,2.7,64690,30,169,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,189766,254456,13392.42105,1,0,47.03703704,213559.8194,2.715056423
0,0,22,2,0,75503,2,1,225719000,1550,10654,4,4.3,10,59,16,9.2,55848,11,829,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,75503,131351,6254.809524,0,1,6.413043478,145625.1613,1.351937402
0,0,18,1,15938,8371,2,1,302765000,1039,10798,7,1.6,2,48,23,9.4,68108,27,354,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,24309,92417,8401.545455,0,1,5.106382979,291400.385,0.122907735
0,0,,1,8925,44744,1,1,231197000,552,11621,16,7.9,14,50,16,5.7,57209,19,150,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,53669,110878,5279.904762,1,0,8.771929825,418835.1449,0.782114702
0,0,14,3,70683,164036,1,2,37237000,691,10281,5,5.2,9,27,14,13.4,57349,16,702,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,234719,292068,11233.38462,1,0,2.014925373,53888.56729,2.860311427
0,0,17,0,20819,44730,0,2,225719000,1550,10654,4,4.3,10,59,16,9.2,63545,3,1053,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,65549,129094,9221,0,1,6.413043478,145625.1613,0.703910615
0,0,20,1,0,8594,2,1,154062000,1598,11470,3,4.2,6,113,22,3.3,54943,23,885,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,8594,63537,2888.045455,0,1,34.24242424,96409.26158,0.15641665
0,0,3,1,27365,351036,2,1,225719000,1550,10654,4,4.3,10,59,16,9.2,51590,9,409,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,378401,429991,14333.03333,1,0,6.413043478,145625.1613,6.804341927
0,0,11,1,13986,44739,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,59765,6,249,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,58725,118490,6236.315789,1,0,5.106382979,291400.385,0.748581946
0,0,,3,40882,50191,2,1,302765000,1039,10798,7,1.6,2,48,23,9.4,37435,5,1285,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,91073,128508,42836,1,0,5.106382979,291400.385,1.340750634
0,0,14,1,19605,10346,0,2,423384000,1778,13152,10,6.6,15,63,21,7.6,66140,26,1250,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,29951,96091,6406.066667,1,0,8.289473684,238123.7345,0.156425764
0,0,,1,33132,41241,2,5,154062000,1598,11470,3,4.2,6,113,22,3.3,50564,34,700,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,74373,124937,24987.4,1,0,34.24242424,96409.26158,0.815619809
0,0,21,1,7747,37171,0,1,141384000,908,11225,14,2.8,8,63,23,8.8,49654,29,185,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,44918,94572,2781.529412,0,1,7.159090909,155709.2511,0.748600314
0,0,12,1,13349,33180,2,3,423384000,1778,13152,10,6.6,15,63,21,7.6,50332,33,114,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,46529,96861,2935.181818,1,0,8.289473684,238123.7345,0.659222761
